Temps,Tension,Vitesse,GazFrein,WHCharged,WHDischarged,Distance,CurrentIn,MotorCurrent,Lat,Lon,Alt,Vsat,Cap,Sat,HDOP,Heure,Date,Distance_GPS
711.79,31.1,20.04,38.0,4.77,3.52,0.41,4.21,7.11,48.82642,2.188233,113.22,15.85,214.95,22,0.62,10302300,270725,3861.0771503097453
712.37,31.1,20.06,30.0,4.77,3.53,0.41,3.32,5.69,48.826385,2.188194,113.34,15.85,214.95,23,0.59,10302400,270725,3865.9038610791713
713.19,30.9,20.39,43.0,4.77,3.56,0.41,4.39,7.12,48.826351,2.188147,113.45,15.85,214.95,23,0.59,10302500,270725,3871.015702667022
714.24,30.8,20.74,32.0,4.77,3.59,0.41,3.41,5.52,48.826317,2.188098,113.74,15.85,214.95,23,0.59,10302600,270725,3876.227213778891
714.82,30.7,20.75,25.0,4.77,3.61,0.41,3.31,5.46,48.826317,2.188098,113.74,19.02,224.46,23,0.59,10302600,270725,3876.227213778891
715.4,30.8,20.42,24.0,4.77,3.62,0.41,1.64,2.87,48.826283,2.188047,113.94,19.02,224.46,23,0.59,10302700,270725,3881.540559779256
716.3,30.6,20.44,27.0,4.77,3.64,0.41,2.6,4.46,48.826248,2.187997,114.02,19.02,224.46,22,0.62,10302800,270725,3886.883176429916
717.21,30.5,20.78,28.0,4.77,3.66,0.41,3.88,6.24,48.826221,2.187948,114.24,19.02,224.46,23,0.59,10302900,270725,3891.5608187918347
717.79,30.4,20.47,26.0,4.77,3.67,0.41,2.74,4.55,48.826221,2.187948,114.24,19.04,224.7,23,0.59,10302900,270725,3891.5608187918347
718.37,30.4,20.22,25.0,4.77,3.68,0.42,2.54,4.33,48.826187,2.187899,114.4,19.04,224.7,23,0.59,10303000,270725,3896.7723363084956
719.3,30.3,20.47,22.0,4.77,3.7,0.42,2.15,3.67,48.826157,2.187852,114.75,19.04,224.7,23,0.59,10303100,270725,3901.564596027507
720.24,30.5,19.96,6.0,4.77,3.71,0.42,0.0,0.0,48.826122,2.187806,115.2,19.04,224.7,22,0.62,10303200,270725,3906.711030609297
720.82,30.3,19.74,15.0,4.77,3.72,0.42,1.63,2.91,48.826122,2.187806,115.2,18.45,221.3,22,0.62,10303200,270725,3906.711030609297
721.4,30.2,19.09,27.0,4.77,3.73,0.42,2.56,4.5,48.826088,2.187762,115.63,18.45,221.3,22,0.62,10303300,270725,3911.6777254185054
722.19,30.2,19.82,18.0,4.77,3.74,0.42,1.89,3.24,48.826054,2.187724,115.93,18.45,221.3,21,0.68,10303400,270725,3916.3714944839858
723.21,30.1,19.41,24.0,4.77,3.75,0.42,2.25,3.89,48.826015,2.187691,116.06,18.45,221.3,22,0.62,10303500,270725,3921.3355677198406
